site,formula,full_name,valence,bv_sum_Crystal,bv_sum_nn,BVS_ratio,element
250,K4SnO4,K4SnO4_Va_O2,-2,-1.5052088325683586,-1.5052088325683586,0.7526044162841793,O
286,K4SnO4,K4SnO4_Va_O3,-2,-1.6588118381789276,-1.6588118381789276,0.8294059190894638,O
322,K4SnO4,K4SnO4_Va_O4,-2,-1.5134705801259258,-1.5134705801259258,0.7567352900629629,O
190,K6MgO4,K6MgO4_Va_O1,-2,-0.4162686998178615,-1.2014285478556437,0.20813434990893076,O
262,K6MgO4,K6MgO4_Va_O2,-2,-1.284375161683031,-1.2843751616830308,0.6421875808415155,O
250,K6Si2O7,K6Si2O7_Va_O1,-2,-2.0416216292672855,-2.389796325610063,1.0208108146336428,O
358,K6Si2O7,K6Si2O7_Va_O2,-2,-1.2239621706549602,-1.952337298856505,0.6119810853274801,O
298,K6Si2O7,K6Si2O7_Va_O3,-2,-1.1964244406862965,-1.6933611012599972,0.5982122203431482,O
346,K6Si2O7,K6Si2O7_Va_O4,-2,-1.2084138096883326,-1.9988333216990735,0.6042069048441663,O
142,KAsO2,KAsO2_Va_O1,-2,-1.7737514101010172,-1.9122443285038107,0.8868757050505086,O
190,KAsO2,KAsO2_Va_O2,-2,-2.0432982635134334,-2.0432982635134334,1.0216491317567167,O
106,KBO2,KBO2_Va_O1,-2,-1.7620773208398224,-2.036476690438647,0.8810386604199112,O
142,KBO2,KBO2_Va_O2,-2,-1.2054426265593672,-1.7783203278589301,0.6027213132796836,O
190,KBiO2,KBiO2_Va_O1,-2,-1.8906716021338847,-1.8906716021338847,0.9453358010669424,O
430,KInO2,KInO2_Va_O1,-2,-1.493289096065419,-1.493289096065419,0.7466445480327095,O
222,KLi2BO3,KLi2BO3_Va_O1,-2,-1.4995086627644563,-1.6547617655587743,0.7497543313822281,O
214,KLi2BO3,KLi2BO3_Va_O2,-2,-1.8953795605186814,-1.8953795605186812,0.9476897802593407,O
142,KLi3PbO4,KLi3PbO4_Va_O1,-2,-1.9572520518817171,-1.9572520518817171,0.9786260259408586,O
102,KLi3PbO4,KLi3PbO4_Va_O2,-2,-1.8758585530197605,-1.8758585530197607,0.9379292765098802,O
118,KLi3PbO4,KLi3PbO4_Va_O3,-2,-1.8944717515147849,-1.8944717515147849,0.9472358757573924,O
134,KLi3PbO4,KLi3PbO4_Va_O4,-2,-1.4167408727368231,-1.4167408727368231,0.7083704363684116,O
334,KLi6BiO6,KLi6BiO6_Va_O1,-2,-1.8045506327951162,-1.8045506327951162,0.9022753163975581,O
190,KMgBO3,KMgBO3_Va_O1,-2,-1.8519542008600882,-1.8519542008600882,0.9259771004300441,O
110,KNa2GaO3,KNa2GaO3_Va_O1,-2,-1.5926100991726457,-1.5358466775087867,0.7963050495863229,O
102,KNa2GaO3,KNa2GaO3_Va_O2,-2,-1.9447484659046548,-1.9447484659046548,0.9723742329523274,O
90,KNa2GaO3,KNa2GaO3_Va_O3,-2,-1.4540487028079558,-1.4540487028079558,0.7270243514039779,O
112,KNaGeO3,KNaGeO3_Va_O1,-2,-1.9307212913684624,-1.8980245831641644,0.9653606456842312,O
136,KNaGeO3,KNaGeO3_Va_O2,-2,-1.7572821957755034,-1.7572821957755034,0.8786410978877517,O
142,KNaGeO3,KNaGeO3_Va_O3,-2,-1.4211004374174205,-1.6558822601829466,0.7105502187087103,O
190,KSbO2,KSbO2_Va_O1,-2,-1.9045030939501881,-1.8446157795036773,0.9522515469750941,O
268,KSbO3,KSbO3_Va_O1,-2,-2.175570987775092,-2.175570987775092,1.087785493887546,O
94,KTlO,KTlO_Va_O1,-2,-1.9864883740673436,-1.9864883740673434,0.9932441870336718,O
214,Li2BeSiO4,Li2BeSiO4_Va_O1,-2,-2.0686327568663763,-2.0686327568663763,1.0343163784331881,O
286,Li2BeSiO4,Li2BeSiO4_Va_O2,-2,-2.1310514941683247,-2.131051494168325,1.0655257470841624,O
232,Li2BeSiO4,Li2BeSiO4_Va_O3,-2,-2.0061585582703603,-2.02405446970922,1.0030792791351801,O
268,Li2BeSiO4,Li2BeSiO4_Va_O4,-2,-2.0249791754649147,-2.042997168142647,1.0124895877324573,O
254,Li2CaGeO4,Li2CaGeO4_Va_O1,-2,-1.7880339322407814,-1.7880339322407814,0.8940169661203907,O
78,Li2GeO3,Li2GeO3_Va_O1,-2,-1.8587040168999283,-1.8587040168999285,0.9293520084499641,O
94,Li2GeO3,Li2GeO3_Va_O2,-2,-1.839920555552939,-1.8489659191493601,0.9199602777764695,O
268,Li2MgGeO4,Li2MgGeO4_Va_O1,-2,-1.8201450010256428,-1.820145001025643,0.9100725005128214,O
376,Li2MgGeO4,Li2MgGeO4_Va_O2,-2,-1.8806251912793364,-1.8806251912793361,0.9403125956396682,O
430,Li2MgGeO4,Li2MgGeO4_Va_O3,-2,-1.901929067098523,-1.9019290670985227,0.9509645335492615,O
94,Li2O,Li2O_Va_O1,-2,-1.6307834702785073,-1.630783470278507,0.8153917351392537,O
322,Li2Si2O5,Li2Si2O5_Va_O1,-2,-2.1284958882417224,-2.140360410735612,1.0642479441208612,O
232,Li2Si2O5,Li2Si2O5_Va_O2,-2,-2.5560803977262117,-2.5560803977262117,1.2780401988631058,O
304,Li2Si2O5,Li2Si2O5_Va_O3,-2,-2.417740143462609,-2.417740143462609,1.2088700717313046,O
78,Li2SiO3,Li2SiO3_Va_O1,-2,-2.284044537857465,-2.284044537857465,1.1420222689287325,O
94,Li2SiO3,Li2SiO3_Va_O2,-2,-2.0769008691291706,-2.094075446559046,1.0384504345645853,O
94,Li2SnO3,Li2SnO3_Va_O1,-2,-1.7593302384832916,-1.7593302384832916,0.8796651192416458,O
78,Li2SnO3,Li2SnO3_Va_O2,-2,-1.7506135318657843,-1.7506135318657847,0.8753067659328921,O
90,Li2SnO3,Li2SnO3_Va_O3,-2,-1.7447300467823035,-1.744730046782304,0.8723650233911517,O
78,Li3AsO4,Li3AsO4_Va_O1,-2,-2.128294354629073,-2.128294354629073,1.0641471773145366,O
110,Li3AsO4,Li3AsO4_Va_O2,-2,-2.0679559714327214,-2.0679559714327214,1.0339779857163607,O
126,Li3AsO4,Li3AsO4_Va_O3,-2,-2.092356909131266,-2.0923569091312655,1.046178454565633,O
58,Li3BO3,Li3BO3_Va_O1,-2,-1.889139025282888,-1.889139025282888,0.944569512641444,O
70,Li3BO3,Li3BO3_Va_O2,-2,-1.8632241391426048,-1.8922104510208122,0.9316120695713024,O
82,Li3BO3,Li3BO3_Va_O3,-2,-1.7601800089589583,-1.8095559573705902,0.8800900044794792,O
126,Li3BiO4,Li3BiO4_Va_O2,-2,-2.0505618006508604,-2.0505618006508604,1.0252809003254302,O
430,Li3SbO4,Li3SbO4_Va_O1,-2,-2.069946656597089,-2.069946656597089,1.0349733282985445,O
403,Li3SbO4,Li3SbO4_Va_O2,-2,-1.962360119623072,-1.962360119623072,0.981180059811536,O
52,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O1,-2,-1.7881012686837454,-1.7881012686837454,0.8940506343418727,O
64,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O2,-2,-1.8521595024554625,-1.852159502455463,0.9260797512277312,O
76,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O3,-2,-1.9626880556246422,-1.9626880556246424,0.9813440278123211,O
430,Li4GeO4,Li4GeO4_Va_O1,-2,-1.858021755568179,-1.858021755568179,0.9290108777840895,O
382,Li4GeO4,Li4GeO4_Va_O2,-2,-1.7910255699451787,-1.7910255699451787,0.8955127849725893,O
286,Li4PbO4,Li4PbO4_Va_O1,-2,-1.8597532852352754,-1.8597532852352754,0.9298766426176377,O
254,Li4PbO4,Li4PbO4_Va_O2,-2,-1.8562206940580084,-1.8562206940580084,0.9281103470290042,O
130,Li5BiO5,Li5BiO5_Va_O1,-2,-1.9500563369017656,-1.9500563369017658,0.9750281684508828,O
94,Li5BiO5,Li5BiO5_Va_O2,-2,-2.3100777080689556,-2.310077708068956,1.1550388540344778,O
118,Li5BiO5,Li5BiO5_Va_O3,-2,-1.8308481365560172,-1.8308481365560172,0.9154240682780086,O
130,Li5SbO5,Li5SbO5_Va_O1,-2,-2.038852884227143,-2.038852884227143,1.0194264421135715,O
94,Li5SbO5,Li5SbO5_Va_O2,-2,-2.1997813447999204,-2.19978134479992,1.0998906723999602,O
118,Li5SbO5,Li5SbO5_Va_O3,-2,-1.8697380124181575,-1.8697380124181575,0.9348690062090788,O
403,Li8SnO6,Li8SnO6_Va_O1,-2,-1.7392481915030928,-1.7392481915030928,0.8696240957515464,O
254,LiAlO2,LiAlO2_Va_O1,-2,-1.9986640410896948,-1.9986640410896948,0.9993320205448474,O
268,LiAsO3,LiAsO3_Va_O1,-2,-2.097389491634955,-2.0973894916349556,1.0486947458174776,O
142,LiBO2,LiBO2_Va_O1,-2,-2.0570515897925037,-2.0627837333535597,1.0285257948962518,O
190,LiBO2,LiBO2_Va_O2,-2,-1.8456309892819849,-1.8851097280041638,0.9228154946409924,O
214,LiGaO2,LiGaO2_Va_O1,-2,-1.7885136938224804,-1.7885136938224806,0.8942568469112402,O
286,LiGaO2,LiGaO2_Va_O2,-2,-1.7884790918573383,-1.7884790918573383,0.8942395459286692,O
250,LiGeBO4,LiGeBO4_Va_O1,-2,-1.9142952150970654,-1.923085865588424,0.9571476075485327,O
110,LiInGeO4,LiInGeO4_Va_O1,-2,-1.7253380044407813,-1.7253380044407813,0.8626690022203907,O
94,LiInGeO4,LiInGeO4_Va_O2,-2,-1.7381365527611885,-1.7381365527611885,0.8690682763805943,O
106,LiInGeO4,LiInGeO4_Va_O3,-2,-1.68108622240478,-1.68108622240478,0.84054311120239,O
62,LiInO2,LiInO2_Va_O1,-2,-1.436255824413595,-1.436255824413595,0.7181279122067975,O
110,LiInSiO4,LiInSiO4_Va_O1,-2,-1.978054633768254,-1.978054633768254,0.989027316884127,O
94,LiInSiO4,LiInSiO4_Va_O2,-2,-1.916511828181348,-1.916511828181348,0.958255914090674,O
106,LiInSiO4,LiInSiO4_Va_O3,-2,-1.955506742035523,-1.955506742035523,0.9777533710177615,O
46,LiSb3O8,LiSb3O8_Va_O1,-2,-2.25752632856245,-2.25752632856245,1.128763164281225,O
78,LiSb3O8,LiSb3O8_Va_O3,-2,-2.3391260967993364,-2.3391260967993364,1.1695630483996682,O
94,LiSb3O8,LiSb3O8_Va_O4,-2,-2.4372010367734345,-2.437201036773434,1.2186005183867172,O
358,LiSbO3,LiSbO3_Va_O1,-2,-2.217801738869177,-2.217801738869177,1.1089008694345885,O
286,LiSbO3,LiSbO3_Va_O2,-2,-2.2156734004654677,-2.2156734004654677,1.1078367002327338,O
110,Mg(GaO2)2,Mg(GaO2)2_Va_O1,-2,-1.9284240811946856,-1.9284240811946856,0.9642120405973428,O
94,Mg(GaO2)2,Mg(GaO2)2_Va_O2,-2,-1.7494205942579775,-1.7494205942579775,0.8747102971289887,O
78,Mg(SbO2)2,Mg(SbO2)2_Va_O1,-2,-1.8507179548931711,-1.9238158477436837,0.9253589774465856,O
110,Mg(SbO2)2,Mg(SbO2)2_Va_O2,-2,-2.223539363543817,-2.223539363543817,1.1117696817719085,O
70,Mg(SbO3)2,Mg(SbO3)2_Va_O1,-2,-2.3562328758727533,-2.3562328758727533,1.1781164379363767,O
62,Mg(SbO3)2,Mg(SbO3)2_Va_O2,-2,-2.312973314294329,-2.312973314294329,1.1564866571471646,O
78,Mg2GeO4,Mg2GeO4_Va_O1,-2,-1.7644218877869982,-1.7644218877869982,0.8822109438934991,O
94,Mg2GeO4,Mg2GeO4_Va_O2,-2,-1.8714356615526466,-1.8714356615526468,0.9357178307763233,O
110,Mg2GeO4,Mg2GeO4_Va_O3,-2,-2.0700264499263166,-2.0700264499263166,1.0350132249631583,O
78,Mg2SiO4,Mg2SiO4_Va_O1,-2,-2.0333404078326947,-2.0333404078326947,1.0166702039163473,O
94,Mg2SiO4,Mg2SiO4_Va_O2,-2,-2.1799983168357997,-2.1799983168357997,1.0899991584178998,O
110,Mg2SiO4,Mg2SiO4_Va_O3,-2,-2.195655452270051,-2.195655452270051,1.0978277261350256,O
334,Mg2SnO4,Mg2SnO4_Va_O1,-2,-1.9303512115333312,-1.9303512115333314,0.9651756057666656,O
286,Mg2SnO4,Mg2SnO4_Va_O2,-2,-1.852057101633549,-1.8520571016335492,0.9260285508167745,O
310,Mg3(AsO4)2,Mg3(AsO4)2_Va_O1,-2,-2.041542686687136,-2.041542686687136,1.020771343343568,O
298,Mg3(AsO4)2,Mg3(AsO4)2_Va_O2,-2,-2.3958808550064137,-2.3958808550064137,1.1979404275032068,O
286,Mg3(AsO4)2,Mg3(AsO4)2_Va_O3,-2,-2.0985965140608713,-2.0985965140608713,1.0492982570304357,O
274,Mg3(AsO4)2,Mg3(AsO4)2_Va_O4,-2,-2.2698092487943065,-2.2698092487943065,1.1349046243971532,O
394,Mg3(BO3)2,Mg3(BO3)2_Va_O1,-2,-1.942065960409042,-1.9480683180490928,0.971032980204521,O
358,Mg3(BO3)2,Mg3(BO3)2_Va_O2,-2,-1.865501721689363,-1.8990410383790515,0.9327508608446815,O
446,MgAl2O4,MgAl2O4_Va_O1,-2,-1.9740074732054074,-1.9740074732054074,0.9870037366027037,O
118,MgAlBO4,MgAlBO4_Va_O1,-2,-1.944050028083357,-1.944050028083357,0.9720250140416785,O
142,MgAlBO4,MgAlBO4_Va_O2,-2,-1.8608463889498468,-1.8684400905150824,0.9304231944749234,O
166,MgAlBO4,MgAlBO4_Va_O3,-2,-2.1043729210541806,-2.10437292105418,1.0521864605270903,O
62,MgGeO3,MgGeO3_Va_O2,-2,-1.9334430892005672,-1.9334430892005674,0.9667215446002836,O
78,MgGeO3,MgGeO3_Va_O3,-2,-1.9726273725391408,-1.9726273725391408,0.9863136862695704,O
62,MgO,MgO_Va_O1,-2,-1.865548839363525,-1.865548839363525,0.9327744196817624,O
268,MgSn(BO3)2,MgSn(BO3)2_Va_O1,-2,-1.9824588100856653,-1.9886265903494749,0.9912294050428326,O
478,Na2BeB2O5,Na2BeB2O5_Va_O1,-2,-1.5245910661684088,-1.9787221622304192,0.7622955330842044,O
382,Na2BeB2O5,Na2BeB2O5_Va_O2,-2,-1.8948781137922186,-1.8948781137922186,0.9474390568961093,O
430,Na2BeB2O5,Na2BeB2O5_Va_O3,-2,-1.7916941368203445,-2.0913489267121816,0.8958470684101723,O
62,Na2GeO3,Na2GeO3_Va_O1,-2,-2.0102232149258277,-2.0102232149258272,1.0051116074629138,O
94,Na2GeO3,Na2GeO3_Va_O2,-2,-1.8769440498036858,-1.8769440498036856,0.9384720249018429,O
178,Na2MgGeO4,Na2MgGeO4_Va_O1,-2,-1.9363538025322544,-1.9363538025322544,0.9681769012661272,O
214,Na2MgGeO4,Na2MgGeO4_Va_O2,-2,-1.9030515480337673,-1.9030515480337673,0.9515257740168837,O
250,Na2MgGeO4,Na2MgGeO4_Va_O3,-2,-2.014278054729292,-2.014278054729292,1.007139027364646,O
286,Na2MgGeO4,Na2MgGeO4_Va_O4,-2,-1.8635317429716132,-1.8635317429716132,0.9317658714858066,O
178,Na2MgSiO4,Na2MgSiO4_Va_O1,-2,-2.136268011069881,-2.136268011069881,1.0681340055349404,O
214,Na2MgSiO4,Na2MgSiO4_Va_O2,-2,-2.067541456422977,-2.067541456422977,1.0337707282114885,O
286,Na2MgSiO4,Na2MgSiO4_Va_O3,-2,-2.2614276948272676,-2.2614276948272676,1.1307138474136338,O
268,Na2MgSiO4,Na2MgSiO4_Va_O4,-2,-2.1172345514197333,-2.143613541295376,1.0586172757098666,O
298,Na2Sb4O7,Na2Sb4O7_Va_O1,-2,-2.1851796464362523,-2.1851796464362523,1.0925898232181261,O
250,Na2Sb4O7,Na2Sb4O7_Va_O2,-2,-1.8646449089225396,-1.8646449089225396,0.9323224544612698,O
310,Na2Sb4O7,Na2Sb4O7_Va_O4,-2,-2.0082604409562266,-2.0082604409562266,1.0041302204781133,O
62,Na2SiO3,Na2SiO3_Va_O1,-2,-2.447368672574762,-2.447368672574762,1.223684336287381,O
94,Na2SiO3,Na2SiO3_Va_O2,-2,-2.1361180705480813,-2.1361180705480813,1.0680590352740407,O
94,Na2SnO3,Na2SnO3_Va_O1,-2,-1.9540182581205567,-1.9540182581205565,0.9770091290602784,O
90,Na2SnO3,Na2SnO3_Va_O2,-2,-1.9104241594849798,-1.9104241594849798,0.9552120797424899,O
82,Na2SnO3,Na2SnO3_Va_O3,-2,-1.9085855947849886,-1.9085855947849888,0.9542927973924943,O
110,Na3AsO4,Na3AsO4_Va_O1,-2,-2.165721114384082,-2.165721114384082,1.082860557192041,O
102,Na3AsO4,Na3AsO4_Va_O2,-2,-2.317425310842549,-2.317425310842549,1.1587126554212746,O
126,Na3AsO4,Na3AsO4_Va_O3,-2,-2.0942582991689744,-2.0942582991689744,1.0471291495844872,O
322,Na3BO3,Na3BO3_Va_O1,-2,-1.9527028975441978,-1.9527028975441978,0.9763514487720989,O
334,Na3BO3,Na3BO3_Va_O2,-2,-1.981683725757809,-1.9816837257578093,0.9908418628789045,O
286,Na3BO3,Na3BO3_Va_O3,-2,-0.9447405549876915,-1.8034549626929195,0.47237027749384575,O
198,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O1,-2,-2.230049028550861,-2.2300490285508614,1.1150245142754305,O
206,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O2,-2,-2.187745712223933,-2.1877457122239337,1.0938728561119666,O
230,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O3,-2,-2.3713859773737376,-2.3713859773737376,1.1856929886868688,O
238,Na3BeAl(SiO4)2,Na3BeAl(SiO4)2_Va_O4,-2,-2.1097310966769616,-2.1097310966769616,1.0548655483384808,O
446,Na3BiO3,Na3BiO3_Va_O1,-2,-1.9803248180117192,-1.9803248180117194,0.9901624090058596,O
366,Na3Ca2BiO6,Na3Ca2BiO6_Va_O1,-2,-1.8872829890098934,-1.8872829890098932,0.9436414945049467,O
382,Na3Ca2BiO6,Na3Ca2BiO6_Va_O2,-2,-1.9595276340288532,-1.9595276340288534,0.9797638170144266,O
446,Na3SbO3,Na3SbO3_Va_O1,-2,-1.9666520155758802,-1.9666520155758802,0.9833260077879401,O
322,Na3SbO4,Na3SbO4_Va_O1,-2,-2.1664599332772863,-2.166459933277286,1.0832299666386431,O
430,Na3SbO4,Na3SbO4_Va_O2,-2,-2.1109701515271455,-2.1109701515271455,1.0554850757635728,O
78,Na3TlO2,Na3TlO2_Va_O1,-2,-1.6860264420186,-1.6860264420186,0.8430132210093,O
94,Na3TlO2,Na3TlO2_Va_O2,-2,-2.067179897940963,-2.067179897940963,1.0335899489704814,O
78,Na4As2O7,Na4As2O7_Va_O2,-2,-2.2441306661742533,-2.2441306661742533,1.1220653330871266,O
94,Na4As2O7,Na4As2O7_Va_O3,-2,-2.1180461246444695,-2.1180461246444695,1.0590230623222348,O
102,Na4As2O7,Na4As2O7_Va_O4,-2,-2.04460652862,-2.1844191701542726,1.02230326431,O
110,Na4B2O5,Na4B2O5_Va_O1,-2,-1.6236147191376906,-1.9462826867084275,0.8118073595688453,O
174,Na4B2O5,Na4B2O5_Va_O2,-2,-1.0456961843892207,-1.867732212511719,0.5228480921946104,O
158,Na4B2O5,Na4B2O5_Va_O3,-2,-1.0513211324237965,-1.9869298493484369,0.5256605662118983,O
304,Na4GeO4,Na4GeO4_Va_O1,-2,-1.8301652758271987,-1.8301652758271987,0.9150826379135993,O
232,Na4GeO4,Na4GeO4_Va_O2,-2,-1.8866987640952506,-1.8866987640952504,0.9433493820476253,O
268,Na4GeO4,Na4GeO4_Va_O3,-2,-1.9319313106900253,-1.9319313106900253,0.9659656553450127,O
322,Na4GeO4,Na4GeO4_Va_O4,-2,-1.729073189760575,-1.729073189760575,0.8645365948802874,O
214,Na4PbO4,Na4PbO4_Va_O1,-2,-1.8731338481684834,-1.8731338481684836,0.9365669240842417,O
250,Na4PbO4,Na4PbO4_Va_O2,-2,-1.8972512358625144,-1.8972512358625144,0.9486256179312572,O
286,Na4PbO4,Na4PbO4_Va_O3,-2,-1.8028357202970837,-1.8028357202970837,0.9014178601485419,O
304,Na4SiO4,Na4SiO4_Va_O1,-2,-2.015399770162887,-2.0153997701628867,1.0076998850814436,O
232,Na4SiO4,Na4SiO4_Va_O2,-2,-2.1907923399712526,-2.1907923399712526,1.0953961699856263,O
268,Na4SiO4,Na4SiO4_Va_O3,-2,-2.171243638230508,-2.171243638230508,1.085621819115254,O
322,Na4SiO4,Na4SiO4_Va_O4,-2,-1.9362954857295065,-1.9713426257338063,0.9681477428647532,O
214,Na4SnO3,Na4SnO3_Va_O1,-2,-1.7605146837136114,-1.7605146837136114,0.8802573418568057,O
250,Na4SnO3,Na4SnO3_Va_O2,-2,-1.754014892349322,-1.754014892349322,0.877007446174661,O
286,Na4SnO3,Na4SnO3_Va_O3,-2,-1.7144287646400922,-1.714428764640092,0.8572143823200461,O
214,Na4SnO4,Na4SnO4_Va_O1,-2,-1.8357592645245593,-1.8357592645245595,0.9178796322622796,O
250,Na4SnO4,Na4SnO4_Va_O2,-2,-1.771731819116022,-1.771731819116022,0.885865909558011,O
286,Na4SnO4,Na4SnO4_Va_O3,-2,-1.8175861377280875,-1.8175861377280875,0.9087930688640438,O
322,Na4SnO4,Na4SnO4_Va_O4,-2,-1.7315635826795093,-1.7315635826795095,0.8657817913397546,O
130,Na5BiO5,Na5BiO5_Va_O1,-2,-2.223839763664021,-2.223839763664021,1.1119198818320104,O
90,Na6PbO5,Na6PbO5_Va_O1,-2,-1.7280928785943963,-1.7280928785943963,0.8640464392971982,O
94,Na6PbO5,Na6PbO5_Va_O2,-2,-1.8072660596433383,-1.807266059643338,0.9036330298216692,O
214,NaAlO2,NaAlO2_Va_O1,-2,-1.9813712187374009,-2.0103641221976196,0.9906856093687004,O
286,NaAlO2,NaAlO2_Va_O2,-2,-2.0816745624411936,-2.081674562441193,1.0408372812205968,O
106,NaBO2,NaBO2_Va_O1,-2,-2.0575832988982814,-2.0667915133525856,1.0287916494491407,O
142,NaBO2,NaBO2_Va_O2,-2,-1.2358799087663763,-1.8846977482296536,0.6179399543831882,O
466,NaBe4SbO7,NaBe4SbO7_Va_O1,-2,-1.9324237911180673,-2.0473254576817226,0.9662118955590336,O
268,NaBe4SbO7,NaBe4SbO7_Va_O2,-2,-1.7031327066099284,-1.7139388782638456,0.8515663533049642,O
430,NaBe4SbO7,NaBe4SbO7_Va_O3,-2,-1.935651647898682,-2.0517926738772303,0.967825823949341,O
126,NaBiO2,NaBiO2_Va_O1,-2,-1.8289802410705858,-1.8289802410705858,0.9144901205352929,O
62,NaCaAsO4,NaCaAsO4_Va_O1,-2,-2.2004603967196465,-2.2004603967196465,1.1002301983598233,O
78,NaCaAsO4,NaCaAsO4_Va_O2,-2,-2.117687961859915,-2.117687961859915,1.0588439809299575,O
110,NaCaAsO4,NaCaAsO4_Va_O3,-2,-2.087548723688261,-2.087548723688261,1.0437743618441304,O
214,NaGaO2,NaGaO2_Va_O1,-2,-1.8957967623640621,-1.8957967623640624,0.9478983811820311,O
286,NaGaO2,NaGaO2_Va_O2,-2,-1.8154886565792605,-1.8154886565792605,0.9077443282896303,O
126,NaGeSbO5,NaGeSbO5_Va_O1,-2,-2.501543176760287,-2.501543176760287,1.2507715883801436,O
190,NaGeSbO5,NaGeSbO5_Va_O2,-2,-2.194393420072848,-2.194393420072848,1.097196710036424,O
254,NaGeSbO5,NaGeSbO5_Va_O3,-2,-2.0965153742745035,-2.0965153742745035,1.0482576871372518,O
46,NaIn(GeO3)2,NaIn(GeO3)2_Va_O1,-2,-1.762922522240298,-1.762922522240298,0.881461261120149,O
62,NaIn(GeO3)2,NaIn(GeO3)2_Va_O2,-2,-1.8650944604365578,-1.8650944604365578,0.9325472302182789,O
78,NaIn(GeO3)2,NaIn(GeO3)2_Va_O3,-2,-1.8212167596966327,-1.9438349279126368,0.9106083798483163,O
70,NaIn(SiO3)2,NaIn(SiO3)2_Va_O1,-2,-2.0919965292528246,-2.0919965292528246,1.0459982646264123,O
78,NaIn(SiO3)2,NaIn(SiO3)2_Va_O2,-2,-2.2464202421064003,-2.38012433584456,1.1232101210532002,O
74,NaIn(SiO3)2,NaIn(SiO3)2_Va_O3,-2,-2.0999334860871435,-2.099933486087143,1.0499667430435717,O
298,NaInO2,NaInO2_Va_O1,-2,-1.5339890421072908,-1.5339890421072906,0.7669945210536454,O
196,NaLi2AsO4,NaLi2AsO4_Va_O1,-2,-1.98400392647879,-2.03209607536343,0.992001963239395,O
214,NaLi2AsO4,NaLi2AsO4_Va_O2,-2,-2.035959983623941,-2.0359599836239415,1.0179799918119705,O
286,NaLi2AsO4,NaLi2AsO4_Va_O3,-2,-2.187547206278425,-2.187547206278425,1.0937736031392125,O
268,NaSbO3,NaSbO3_Va_O1,-2,-2.2391830002331927,-2.2391830002331927,1.1195915001165964,O
64,NaSr3BiO6,NaSr3BiO6_Va_O1,-2,-1.8664272084460332,-1.8664272084460332,0.9332136042230166,O
64,NaSr3SbO6,NaSr3SbO6_Va_O1,-2,-1.8846949957250048,-1.8846949957250052,0.9423474978625024,O
430,NaSrBO3,NaSrBO3_Va_O1,-2,-0.9830596585735321,-1.9059718243165622,0.49152982928676603,O
412,NaSrBO3,NaSrBO3_Va_O2,-2,-0.9762223376473153,-1.8938510404289883,0.4881111688236576,O
340,NaSrBO3,NaSrBO3_Va_O3,-2,-0.984738261554554,-1.8151893979278386,0.492369130777277,O
78,Pb3O4,Pb3O4_Va_O1,nan,-2.1289476490772676,-2.128947649077268,1.0644738245386338,O
232,Rb2Al2Sb2O7,Rb2Al2Sb2O7_Va_O1,-2,-1.8886247825966729,-1.8886247825966729,0.9443123912983364,O
214,Rb2Al2Sb2O7,Rb2Al2Sb2O7_Va_O2,-2,-1.8696727567750098,-1.8696727567750098,0.9348363783875049,O
334,Rb2Be2O3,Rb2Be2O3_Va_O1,-2,-1.1830251267319203,-1.5470110767224725,0.5915125633659601,O
322,Rb2Be2O3,Rb2Be2O3_Va_O2,-2,-1.1836353190585265,-1.5891116309539814,0.5918176595292632,O
430,Rb2CeO3,Rb2CeO3_Va_O1,-2,-1.8377117765070252,-1.6754232503392692,0.9188558882535126,O
394,Rb2CeO3,Rb2CeO3_Va_O2,-2,-1.7630221066708045,-1.6403306580182286,0.8815110533354023,O
214,Rb2Li2GeO4,Rb2Li2GeO4_Va_O1,-2,-1.4302578100960917,-1.617924521232586,0.7151289050480458,O
250,Rb2Li2GeO4,Rb2Li2GeO4_Va_O2,-2,-1.5142316421157,-1.6470034136624812,0.75711582105785,O
286,Rb2Li2GeO4,Rb2Li2GeO4_Va_O3,-2,-1.0410576631426414,-1.606238053674673,0.5205288315713207,O
322,Rb2Li2GeO4,Rb2Li2GeO4_Va_O4,-2,-1.4769481243698577,-1.4769481243698575,0.7384740621849288,O
214,Rb2Li2SiO4,Rb2Li2SiO4_Va_O1,-2,-1.6628935174371893,-1.8492478213125656,0.8314467587185946,O
250,Rb2Li2SiO4,Rb2Li2SiO4_Va_O2,-2,-1.7595257138088,-1.8825080917450157,0.8797628569044,O
286,Rb2Li2SiO4,Rb2Li2SiO4_Va_O3,-2,-1.2581760694383104,-1.8453150799219435,0.6290880347191552,O
322,Rb2Li2SiO4,Rb2Li2SiO4_Va_O4,-2,-1.6738584296370431,-1.6738584296370431,0.8369292148185216,O
78,Rb2Li3GaO4,Rb2Li3GaO4_Va_O1,-2,-1.2673252209009758,-1.2673252209009758,0.6336626104504879,O
110,Rb2LiAsO4,Rb2LiAsO4_Va_O1,-2,-1.7392041661954454,-1.7392041661954454,0.8696020830977227,O
